Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2001,Forest area (% of land area),AG.LND.FRST.ZS,27.1525566279083
Nigeria,NGA,2000,Forest area (% of land area),AG.LND.FRST.ZS,27.3318620507922
Nigeria,NGA,1999,Forest area (% of land area),AG.LND.FRST.ZS,27.5111663757041
Nigeria,NGA,1998,Forest area (% of land area),AG.LND.FRST.ZS,27.690470700616
Nigeria,NGA,1997,Forest area (% of land area),AG.LND.FRST.ZS,27.8697750255278
Nigeria,NGA,1996,Forest area (% of land area),AG.LND.FRST.ZS,28.0490793504397
Nigeria,NGA,1995,Forest area (% of land area),AG.LND.FRST.ZS,28.2283836753516
Nigeria,NGA,1994,Forest area (% of land area),AG.LND.FRST.ZS,28.4076880002635
Nigeria,NGA,1993,Forest area (% of land area),AG.LND.FRST.ZS,28.5869923251754
Nigeria,NGA,1992,Forest area (% of land area),AG.LND.FRST.ZS,28.7662966500873
Nigeria,NGA,1991,Forest area (% of land area),AG.LND.FRST.ZS,28.9456009749992
Nigeria,NGA,1990,Forest area (% of land area),AG.LND.FRST.ZS,29.1249052999111
Nigeria,NGA,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.321580270139185
Nigeria,NGA,2012,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.325145260279672
Nigeria,NGA,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.32879511916569
Nigeria,NGA,2002,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.334533795283248
Nigeria,NGA,2021,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2022,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2021,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2020,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2019,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2018,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2017,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2016,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2015,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2014,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2013,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2012,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2011,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2010,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2009,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2008,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2007,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2006,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2005,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2004,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2003,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2002,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2001,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2000,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1999,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1998,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1997,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1996,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1995,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1994,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1993,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1992,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1991,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1990,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1989,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1988,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1987,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1986,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1985,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1984,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1983,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1982,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1981,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1980,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1979,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1978,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1977,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1976,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1975,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1974,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1973,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1972,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1971,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1970,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1969,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1968,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1967,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1966,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1965,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1964,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1963,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1962,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1961,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,882024.655876
Nigeria,NGA,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,888443.055627
Nigeria,NGA,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,892210.3354487
Nigeria,NGA,2022,Cereal production (metric tons),AG.PRD.CREL.MT,30392680
Nigeria,NGA,2021,Cereal production (metric tons),AG.PRD.CREL.MT,29913046.35
Nigeria,NGA,2020,Cereal production (metric tons),AG.PRD.CREL.MT,29210106.83
Nigeria,NGA,2019,Cereal production (metric tons),AG.PRD.CREL.MT,29795814.94
Nigeria,NGA,2018,Cereal production (metric tons),AG.PRD.CREL.MT,30645842.17
Nigeria,NGA,2017,Cereal production (metric tons),AG.PRD.CREL.MT,30156613.73
Nigeria,NGA,2016,Cereal production (metric tons),AG.PRD.CREL.MT,30235944.48
Nigeria,NGA,2015,Cereal production (metric tons),AG.PRD.CREL.MT,25682666.24
Nigeria,NGA,2014,Cereal production (metric tons),AG.PRD.CREL.MT,26311554
Nigeria,NGA,2013,Cereal production (metric tons),AG.PRD.CREL.MT,19617693.18
Nigeria,NGA,2012,Cereal production (metric tons),AG.PRD.CREL.MT,21427122.03
Nigeria,NGA,2011,Cereal production (metric tons),AG.PRD.CREL.MT,20699525.8
Nigeria,NGA,2010,Cereal production (metric tons),AG.PRD.CREL.MT,24650297.14
Nigeria,NGA,2009,Cereal production (metric tons),AG.PRD.CREL.MT,21267630
Nigeria,NGA,2008,Cereal production (metric tons),AG.PRD.CREL.MT,30209000
Nigeria,NGA,2007,Cereal production (metric tons),AG.PRD.CREL.MT,27171000
Nigeria,NGA,2006,Cereal production (metric tons),AG.PRD.CREL.MT,28864000
Nigeria,NGA,2005,Cereal production (metric tons),AG.PRD.CREL.MT,26031000
Nigeria,NGA,2004,Cereal production (metric tons),AG.PRD.CREL.MT,24321000
Nigeria,NGA,2003,Cereal production (metric tons),AG.PRD.CREL.MT,22736000
Nigeria,NGA,2002,Cereal production (metric tons),AG.PRD.CREL.MT,21373000
Nigeria,NGA,2001,Cereal production (metric tons),AG.PRD.CREL.MT,20090000
Nigeria,NGA,2000,Cereal production (metric tons),AG.PRD.CREL.MT,21370000
Nigeria,NGA,1999,Cereal production (metric tons),AG.PRD.CREL.MT,22405000
Nigeria,NGA,1998,Cereal production (metric tons),AG.PRD.CREL.MT,22040000
Nigeria,NGA,1997,Cereal production (metric tons),AG.PRD.CREL.MT,21853000
Nigeria,NGA,1996,Cereal production (metric tons),AG.PRD.CREL.MT,21665000
Nigeria,NGA,1995,Cereal production (metric tons),AG.PRD.CREL.MT,22512600
Nigeria,NGA,1994,Cereal production (metric tons),AG.PRD.CREL.MT,20373200
Nigeria,NGA,1993,Cereal production (metric tons),AG.PRD.CREL.MT,20090600
Nigeria,NGA,1992,Cereal production (metric tons),AG.PRD.CREL.MT,19597000
Nigeria,NGA,1991,Cereal production (metric tons),AG.PRD.CREL.MT,18615000
Nigeria,NGA,1990,Cereal production (metric tons),AG.PRD.CREL.MT,17678000
Nigeria,NGA,1989,Cereal production (metric tons),AG.PRD.CREL.MT,18007000
Nigeria,NGA,1988,Cereal production (metric tons),AG.PRD.CREL.MT,16560000
Nigeria,NGA,1987,Cereal production (metric tons),AG.PRD.CREL.MT,15917000
Nigeria,NGA,1986,Cereal production (metric tons),AG.PRD.CREL.MT,14661322
Nigeria,NGA,1985,Cereal production (metric tons),AG.PRD.CREL.MT,11889000
Nigeria,NGA,1984,Cereal production (metric tons),AG.PRD.CREL.MT,10503000
Nigeria,NGA,1983,Cereal production (metric tons),AG.PRD.CREL.MT,8828000
Nigeria,NGA,1982,Cereal production (metric tons),AG.PRD.CREL.MT,8468000
Nigeria,NGA,1981,Cereal production (metric tons),AG.PRD.CREL.MT,8053000
Nigeria,NGA,1980,Cereal production (metric tons),AG.PRD.CREL.MT,7788000
Nigeria,NGA,1979,Cereal production (metric tons),AG.PRD.CREL.MT,6439000
Nigeria,NGA,1978,Cereal production (metric tons),AG.PRD.CREL.MT,6004000
Nigeria,NGA,1977,Cereal production (metric tons),AG.PRD.CREL.MT,6957000
Nigeria,NGA,1976,Cereal production (metric tons),AG.PRD.CREL.MT,7161000
Nigeria,NGA,1975,Cereal production (metric tons),AG.PRD.CREL.MT,8348000
Nigeria,NGA,1974,Cereal production (metric tons),AG.PRD.CREL.MT,10285000
Nigeria,NGA,1973,Cereal production (metric tons),AG.PRD.CREL.MT,8243000
Nigeria,NGA,1972,Cereal production (metric tons),AG.PRD.CREL.MT,5809000
Nigeria,NGA,1971,Cereal production (metric tons),AG.PRD.CREL.MT,8328000
Nigeria,NGA,1970,Cereal production (metric tons),AG.PRD.CREL.MT,8981000
Nigeria,NGA,1969,Cereal production (metric tons),AG.PRD.CREL.MT,8799000
Nigeria,NGA,1968,Cereal production (metric tons),AG.PRD.CREL.MT,7408000
Nigeria,NGA,1967,Cereal production (metric tons),AG.PRD.CREL.MT,7375000
Nigeria,NGA,1966,Cereal production (metric tons),AG.PRD.CREL.MT,6140000
Nigeria,NGA,1965,Cereal production (metric tons),AG.PRD.CREL.MT,8413000
Nigeria,NGA,1964,Cereal production (metric tons),AG.PRD.CREL.MT,8105000
Nigeria,NGA,1963,Cereal production (metric tons),AG.PRD.CREL.MT,8203000
Nigeria,NGA,1962,Cereal production (metric tons),AG.PRD.CREL.MT,8324000
Nigeria,NGA,1961,Cereal production (metric tons),AG.PRD.CREL.MT,7891000
Nigeria,NGA,2022,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,120.89
Nigeria,NGA,2021,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,118.31
Nigeria,NGA,2020,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.71
Nigeria,NGA,2019,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.64
Nigeria,NGA,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,114.88
Nigeria,NGA,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.74
Nigeria,NGA,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.64
Nigeria,NGA,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.29
Nigeria,NGA,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.08
Nigeria,NGA,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,83.37
Nigeria,NGA,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.87
Nigeria,NGA,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,78.01
Nigeria,NGA,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,84.62
Nigeria,NGA,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,73.67
Nigeria,NGA,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,83.65
Nigeria,NGA,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,78.37
Nigeria,NGA,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,85.08
Nigeria,NGA,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,79.41
Nigeria,NGA,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,74.89
Nigeria,NGA,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,70.19
Nigeria,NGA,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,66.64
Nigeria,NGA,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.49
Nigeria,NGA,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,64.38
Nigeria,NGA,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.76
Nigeria,NGA,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,61.1
Nigeria,NGA,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,59.36
Nigeria,NGA,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,57.45
Nigeria,NGA,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,54.75
Nigeria,NGA,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.37
Nigeria,NGA,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,50.95
Nigeria,NGA,1992,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,48.45
Nigeria,NGA,1991,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,44.86
Nigeria,NGA,1990,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,38.98
Nigeria,NGA,1989,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,36.78
Nigeria,NGA,1988,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,32.81
Nigeria,NGA,1987,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.16
Nigeria,NGA,1986,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,27.49
Nigeria,NGA,1985,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.09
Nigeria,NGA,1984,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.67
Nigeria,NGA,1983,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.16
Nigeria,NGA,1982,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.23
Nigeria,NGA,1981,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.81
Nigeria,NGA,1980,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.58
Nigeria,NGA,1979,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,20.97
Nigeria,NGA,1978,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,20.77
Nigeria,NGA,1977,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.55
Nigeria,NGA,1976,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.66
Nigeria,NGA,1975,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.55
Nigeria,NGA,1974,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.19
Nigeria,NGA,1973,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.64
Nigeria,NGA,1972,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.93
Nigeria,NGA,1971,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,24.69
Nigeria,NGA,1970,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,27.6
Nigeria,NGA,1969,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.61
Nigeria,NGA,1968,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.11
Nigeria,NGA,1967,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.71
Nigeria,NGA,1966,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.81
Nigeria,NGA,1965,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.75
Nigeria,NGA,1964,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.86
Nigeria,NGA,1963,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.35
Nigeria,NGA,1962,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,20.41
Nigeria,NGA,1961,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,19.31
Nigeria,NGA,2022,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,119.85
Nigeria,NGA,2021,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,117.33
Nigeria,NGA,2020,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,112.64
Nigeria,NGA,2019,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,109.77
Nigeria,NGA,2018,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,114.06
Nigeria,NGA,2017,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,109.08
Nigeria,NGA,2016,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.78
Nigeria,NGA,2015,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.74
Nigeria,NGA,2014,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.48
Nigeria,NGA,2013,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.66
Nigeria,NGA,2012,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,86.95
Nigeria,NGA,2011,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,78.94
Nigeria,NGA,2010,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,85.24
Nigeria,NGA,2009,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,75.54
Nigeria,NGA,2008,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.11
Nigeria,NGA,2007,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,79.1
Nigeria,NGA,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.33
Nigeria,NGA,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,79.33
Nigeria,NGA,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,75.1
Nigeria,NGA,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.53
Nigeria,NGA,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,67.65
Nigeria,NGA,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.33
Nigeria,NGA,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.5
Nigeria,NGA,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.06
Nigeria,NGA,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.35
Nigeria,NGA,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.14
Nigeria,NGA,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.19
Nigeria,NGA,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,54.64
Nigeria,NGA,1994,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.48
Nigeria,NGA,1993,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,50.64
Nigeria,NGA,1992,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,47.68
Nigeria,NGA,1991,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,44.38
Nigeria,NGA,1990,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,39.15
Nigeria,NGA,1989,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,37.24
Nigeria,NGA,1988,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,33.83
Nigeria,NGA,1987,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,29.85
Nigeria,NGA,1986,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,29.24
Nigeria,NGA,1985,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,27.92
Nigeria,NGA,1984,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,25.99
Nigeria,NGA,1983,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.58
Nigeria,NGA,1982,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.13
Nigeria,NGA,1981,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.31
Nigeria,NGA,1980,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.23
Nigeria,NGA,1979,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.75
Nigeria,NGA,1978,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.39
Nigeria,NGA,1977,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.6
Nigeria,NGA,1976,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.03
Nigeria,NGA,1975,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.16
Nigeria,NGA,1974,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.72
